region,country_code,country,year,sex,hrs_unpaid_dom_care_work,prop_internet,hrs_dom_care_work,labor_force,prop_self_employed,prop_nat_parl,prop_female_judge,prop_family_worker,prop_employers,perc_industrial,perc_service,key
Developed regions,724,Spain,2006,Male,NA,53.66,NA,52.18,12.76,NA,NA,0.94,6.82,41.63,52.51,Developed regions--724--Spain--2006--Male
Developed regions,724,Spain,2006,Both sexes,NA,50.37,NA,48.17,11,NA,NA,1.34,5.36,29.4,65.79,Developed regions--724--Spain--2006--Both sexes
Developed regions,724,Spain,2011,Female,NA,64.39,NA,39.21,7.93,41.1,0.49,0.97,3.28,8.92,88.68,Developed regions--724--Spain--2011--Female
Developed regions,724,Spain,2011,Male,NA,69.79,NA,42.56,12.57,NA,NA,0.57,6.69,32.22,62.29,Developed regions--724--Spain--2011--Male
Developed regions,724,Spain,2011,Both sexes,NA,67.09,NA,40.92,10.49,NA,NA,0.75,5.16,21.76,74.14,Developed regions--724--Spain--2011--Both sexes
Developed regions,724,Spain,2002,Both sexes,NA,20.39,NA,43.63,11.91,NA,NA,1.75,5.17,31.04,62.96,Developed regions--724--Spain--2002--Both sexes
Developed regions,724,Spain,2012,Female,NA,67.23,NA,37.65,8.45,36,0.5,0.89,3.39,9.07,88.51,Developed regions--724--Spain--2012--Female
Developed regions,724,Spain,2012,Male,NA,72.41,NA,40.35,13.89,NA,NA,0.54,6.7,30.36,63.92,Developed regions--724--Spain--2012--Male
Developed regions,724,Spain,2012,Both sexes,NA,69.81,NA,39.03,11.42,NA,NA,0.7,5.19,20.67,75.11,Developed regions--724--Spain--2012--Both sexes
Developed regions,724,Spain,2013,Female,NA,69.47,NA,35.89,8.91,36,0.51,0.79,3.35,8.5,89.26,Developed regions--724--Spain--2013--Female
Developed regions,724,Spain,2013,Male,NA,73.68,NA,39.59,14.78,NA,NA,0.57,6.54,29.2,64.78,Developed regions--724--Spain--2013--Male
Developed regions,724,Spain,2013,Both sexes,NA,71.57,NA,37.78,12.1,NA,NA,0.67,5.09,19.75,75.95,Developed regions--724--Spain--2013--Both sexes
Developed regions,752,Sweden,2003,Female,NA,74.87,NA,50.74,3.56,45.3,NA,0.37,1.49,9.9,88.95,Developed regions--752--Sweden--2003--Female
Developed regions,752,Sweden,2003,Male,NA,83.33,NA,50.52,8.67,NA,NA,0.45,5.84,34.28,61.67,Developed regions--752--Sweden--2003--Male
Developed regions,752,Sweden,2003,Both sexes,NA,79.13,NA,50.62,6.21,NA,NA,0.41,3.75,22.57,74.77,Developed regions--752--Sweden--2003--Both sexes
Developed regions,752,Sweden,2008,Female,NA,87.75,NA,53.08,4.07,47,NA,0.28,1.57,8.23,90.47,Developed regions--752--Sweden--2008--Female
Developed regions,752,Sweden,2008,Male,NA,90.47,NA,52.62,8.46,NA,NA,0.23,5.73,32.89,63.44,Developed regions--752--Sweden--2008--Male
Developed regions,752,Sweden,2008,Both sexes,NA,89.12,NA,52.84,6.39,NA,NA,0.25,3.77,21.23,76.22,Developed regions--752--Sweden--2008--Both sexes
Developed regions,752,Sweden,2005,Female,NA,82.53,NA,50.83,3.82,45.3,NA,0.32,1.63,9.28,89.42,Developed regions--752--Sweden--2005--Female
Developed regions,752,Sweden,2005,Male,NA,87.09,NA,49,8.99,NA,NA,0.35,5.99,33.49,62.75,Developed regions--752--Sweden--2005--Male
Developed regions,752,Sweden,2005,Both sexes,NA,84.83,NA,49.89,6.53,NA,NA,0.33,3.92,21.98,75.43,Developed regions--752--Sweden--2005--Both sexes
Developed regions,752,Sweden,2007,Female,NA,79.47,NA,52.74,4,47.3,NA,0.28,1.54,9.09,89.7,Developed regions--752--Sweden--2007--Female
Developed regions,752,Sweden,2007,Male,NA,84.5,NA,51.76,8.56,NA,NA,0.29,6.05,32.79,63.35,Developed regions--752--Sweden--2007--Male
Developed regions,752,Sweden,2007,Both sexes,NA,82.01,NA,52.24,6.4,NA,NA,0.28,3.91,21.57,75.83,Developed regions--752--Sweden--2007--Both sexes
Developed regions,752,Sweden,2009,Female,NA,90.45,NA,50.99,4.37,47,NA,0.24,1.61,7.67,91.05,Developed regions--752--Sweden--2009--Female
Developed regions,752,Sweden,2009,Male,NA,91.31,NA,51.06,8.84,NA,NA,0.19,5.71,31.37,65.04,Developed regions--752--Sweden--2009--Male
Developed regions,752,Sweden,2009,Both sexes,NA,90.88,NA,51.02,6.71,NA,NA,0.21,3.76,20.09,77.41,Developed regions--752--Sweden--2009--Both sexes
Developed regions,752,Sweden,2010,Both sexes,NA,92.01,NA,51.63,6.78,NA,NA,0.25,3.92,19.85,77.8,Developed regions--752--Sweden--2010--Both sexes
Developed regions,752,Sweden,2004,Female,NA,82.88,NA,48.2,3.69,45.3,NA,0.4,1.48,9.66,89.24,Developed regions--752--Sweden--2004--Female
Developed regions,752,Sweden,2004,Male,NA,84.88,NA,48.88,8.9,NA,NA,0.48,5.64,34,62.11,Developed regions--752--Sweden--2004--Male
Developed regions,752,Sweden,2004,Both sexes,NA,83.89,NA,48.55,6.41,NA,NA,0.44,3.65,22.35,75.1,Developed regions--752--Sweden--2004--Both sexes
Developed regions,752,Sweden,2006,Female,NA,85.9,NA,51.87,3.91,45.3,NA,0.23,1.61,9.25,89.49,Developed regions--752--Sweden--2006--Female
Developed regions,752,Sweden,2006,Male,NA,89.59,NA,50.83,8.87,NA,NA,0.32,5.97,33.19,63.17,Developed regions--752--Sweden--2006--Male
Developed regions,752,Sweden,2006,Both sexes,NA,87.76,NA,51.34,6.52,NA,NA,0.27,3.9,21.85,75.64,Developed regions--752--Sweden--2006--Both sexes
Developed regions,752,Sweden,2011,Female,NA,92.01,NA,52.78,4.15,45,NA,0.2,1.66,7.54,91.14,Developed regions--752--Sweden--2011--Female
Developed regions,752,Sweden,2011,Male,NA,93.51,NA,53.18,8.7,NA,NA,0.21,5.47,30.87,65.73,Developed regions--752--Sweden--2011--Male
Developed regions,752,Sweden,2011,Both sexes,NA,92.77,NA,52.98,6.55,NA,NA,0.21,3.67,19.84,77.74,Developed regions--752--Sweden--2011--Both sexes
Developed regions,752,Sweden,2002,Female,NA,67.69,NA,50.56,3.88,42.7,NA,0.45,1.36,10.32,88.34,Developed regions--752--Sweden--2002--Female
Developed regions,752,Sweden,2002,Male,NA,73.42,NA,50.46,8.88,NA,NA,0.49,5.93,34.51,61.58,Developed regions--752--Sweden--2002--Male
Developed regions,752,Sweden,2002,Both sexes,NA,70.57,NA,50.51,6.49,NA,NA,0.47,3.74,22.93,74.39,Developed regions--752--Sweden--2002--Both sexes
Developed regions,752,Sweden,2012,Female,NA,91.8,NA,53.44,3.97,44.7,NA,0.26,1.7,7.71,NA,Developed regions--752--Sweden--2012--Female
Developed regions,752,Sweden,2012,Male,NA,94.52,NA,51.77,8.69,NA,NA,0.21,5.64,30.28,66.17,Developed regions--752--Sweden--2012--Male
Developed regions,752,Sweden,2012,Both sexes,NA,93.18,NA,52.58,6.45,NA,NA,0.23,3.77,19.54,77.89,Developed regions--752--Sweden--2012--Both sexes
Developed regions,752,Sweden,2013,Female,NA,94.48,NA,55.16,4.31,45,NA,0.21,1.7,7.71,90.75,Developed regions--752--Sweden--2013--Female
Developed regions,752,Sweden,2013,Male,NA,95.08,NA,53.87,8.61,NA,NA,0.22,5.72,29.34,67.15,Developed regions--752--Sweden--2013--Male
Developed regions,752,Sweden,2013,Both sexes,NA,94.78,NA,54.5,6.56,NA,NA,0.22,3.81,19.06,78.37,Developed regions--752--Sweden--2013--Both sexes
Developed regions,756,Switzerland,2008,Female,NA,71.81,NA,66.13,7.38,28.5,NA,2.56,3.27,10.26,78.1,Developed regions--756--Switzerland--2008--Female
Developed regions,756,Switzerland,2008,Male,NA,82.88,NA,68.1,8.04,NA,NA,1.46,8.63,30.32,59.2,Developed regions--756--Switzerland--2008--Male
Developed regions,756,Switzerland,2008,Both sexes,NA,77.22,NA,67.13,7.74,NA,NA,1.96,6.17,21.12,67.87,Developed regions--756--Switzerland--2008--Both sexes
Developed regions,756,Switzerland,2007,Both sexes,NA,75.59,NA,67.41,7.77,NA,NA,2.36,6.02,22.39,72.95,Developed regions--756--Switzerland--2007--Both sexes
Developed regions,756,Switzerland,2009,Female,NA,76.63,NA,68.51,7.04,28.5,NA,2.72,3.19,10.02,81.35,Developed regions--756--Switzerland--2009--Female
Developed regions,756,Switzerland,2009,Male,NA,86.32,NA,66.13,7.44,NA,NA,1.73,8.04,30.26,61.39,Developed regions--756--Switzerland--2009--Male
Developed regions,756,Switzerland,2009,Both sexes,NA,81.37,NA,67.3,7.26,NA,NA,2.19,5.81,20.95,70.58,Developed regions--756--Switzerland--2009--Both sexes
Developed regions,756,Switzerland,2010,Both sexes,NA,83.91,NA,67.86,7.19,NA,NA,1.96,6.2,21.12,70.89,Developed regions--756--Switzerland--2010--Both sexes
Developed regions,756,Switzerland,2011,Both sexes,NA,85.19,NA,68.17,7.28,NA,NA,2.1,5.98,21.2,71.1,Developed regions--756--Switzerland--2011--Both sexes
Developed regions,756,Switzerland,2012,Female,NA,80.89,NA,65.35,7.11,28.5,0.35,2.65,3.3,9.47,83.39,Developed regions--756--Switzerland--2012--Female
Developed regions,756,Switzerland,2012,Male,NA,89.75,NA,69.28,6.98,NA,NA,1.51,8.65,29.43,63.36,Developed regions--756--Switzerland--2012--Male
Developed regions,756,Switzerland,2012,Both sexes,NA,85.23,NA,67.35,7.04,NA,NA,2.03,6.2,20.31,72.51,Developed regions--756--Switzerland--2012--Both sexes
Developed regions,756,Switzerland,2013,Both sexes,NA,86.34,NA,67.66,7.03,NA,NA,2.1,6.12,20.25,72.92,Developed regions--756--Switzerland--2013--Both sexes
Developed regions,756,Switzerland,2014,Female,NA,79.6,NA,66.59,6.96,NA,NA,2.53,3.31,10.06,83.79,Developed regions--756--Switzerland--2014--Female
Developed regions,756,Switzerland,2014,Male,NA,87.79,NA,68.23,7.15,NA,NA,1.54,8.31,28.16,64.94,Developed regions--756--Switzerland--2014--Male
Developed regions,756,Switzerland,2014,Both sexes,NA,83.62,NA,67.42,7.06,NA,NA,2,5.99,19.77,73.68,Developed regions--756--Switzerland--2014--Both sexes
Developed regions,804,Ukraine,2008,Female,NA,9.1,NA,NA,18.9,8.2,NA,0.34,18.92,NA,NA,Developed regions--804--Ukraine--2008--Female
Developed regions,804,Ukraine,2008,Male,NA,12.25,NA,NA,16.5,NA,NA,0.35,16.47,NA,NA,Developed regions--804--Ukraine--2008--Male
Developed regions,804,Ukraine,2008,Both sexes,NA,10.55,NA,NA,17.7,NA,NA,0.35,17.65,23.43,60.72,Developed regions--804--Ukraine--2008--Both sexes
Developed regions,804,Ukraine,2007,Female,NA,5.24,NA,NA,20.2,8.7,NA,0.31,20.19,NA,NA,Developed regions--804--Ukraine--2007--Female
Developed regions,804,Ukraine,2007,Male,NA,8.08,NA,NA,17.7,NA,NA,0.44,17.75,NA,NA,Developed regions--804--Ukraine--2007--Male
Developed regions,804,Ukraine,2007,Both sexes,NA,6.55,NA,NA,18.9,NA,NA,0.38,18.93,23.93,59.4,Developed regions--804--Ukraine--2007--Both sexes
Developed regions,804,Ukraine,2009,Female,NA,14.42,NA,36.5,18.16,8.2,NA,0.29,0.68,15.33,64.48,Developed regions--804--Ukraine--2009--Female
Developed regions,804,Ukraine,2009,Male,NA,16.99,NA,47.1,16,NA,NA,0.52,1.33,35.83,42.76,Developed regions--804--Ukraine--2009--Male
Developed regions,804,Ukraine,2009,Both sexes,NA,15.6,NA,41.9,17.06,NA,NA,0.41,1.01,25.71,53.49,Developed regions--804--Ukraine--2009--Both sexes
Developed regions,804,Ukraine,2010,Female,NA,20.14,NA,35.2,18.47,8,NA,0.36,0.73,15.28,64.33,Developed regions--804--Ukraine--2010--Female
Developed regions,804,Ukraine,2010,Male,NA,24.18,NA,45.6,16.46,NA,NA,0.5,1.32,35.37,43.22,Developed regions--804--Ukraine--2010--Male
Developed regions,804,Ukraine,2010,Both sexes,NA,22,NA,40.5,17.45,NA,NA,0.43,1.03,25.49,53.6,Developed regions--804--Ukraine--2010--Both sexes
Developed regions,804,Ukraine,2011,Both sexes,NA,28.71,NA,41.7,17.81,NA,NA,0.39,1.07,25.56,53.78,Developed regions--804--Ukraine--2011--Both sexes
Developed regions,804,Ukraine,2012,Female,NA,33.36,NA,35,18.42,8,NA,0.31,0.79,15.12,65.36,Developed regions--804--Ukraine--2012--Female
Developed regions,804,Ukraine,2012,Male,NA,37.49,NA,46.3,16.41,NA,NA,0.38,1.28,35.65,43.11,Developed regions--804--Ukraine--2012--Male
Developed regions,804,Ukraine,2012,Both sexes,NA,35.27,NA,40.7,17.38,NA,NA,0.34,1.04,25.72,53.88,Developed regions--804--Ukraine--2012--Both sexes
Developed regions,804,Ukraine,2013,Female,NA,38.75,NA,NA,18.74,9.4,NA,0.25,0.66,14.2,66.54,Developed regions--804--Ukraine--2013--Female
Developed regions,804,Ukraine,2013,Male,NA,43.53,NA,NA,16.86,NA,NA,0.42,1.35,34.7,44.59,Developed regions--804--Ukraine--2013--Male
Developed regions,804,Ukraine,2013,Both sexes,NA,40.95,NA,NA,17.77,NA,NA,0.34,1.02,24.81,55.18,Developed regions--804--Ukraine--2013--Both sexes
Developed regions,807,The former Yugoslav Republic of Macedonia,2008,Female,NA,39.75,NA,28.09,5.51,29.2,NA,16.55,3.06,27.91,52.28,Developed regions--807--The former Yugoslav Republic of Macedonia--2008--Female
Developed regions,807,The former Yugoslav Republic of Macedonia,2008,Male,NA,52.27,NA,43.32,17.63,NA,NA,6.33,6.13,33.41,47.01,Developed regions--807--The former Yugoslav Republic of Macedonia--2008--Male
Developed regions,807,The former Yugoslav Republic of Macedonia,2008,Both sexes,NA,46.04,NA,35.91,12.94,NA,NA,10.28,4.94,31.28,49.05,Developed regions--807--The former Yugoslav Republic of Macedonia--2008--Both sexes
Developed regions,807,The former Yugoslav Republic of Macedonia,2009,Both sexes,NA,51.77,NA,35.04,12.71,NA,NA,10.22,5.15,NA,NA,Developed regions--807--The former Yugoslav Republic of Macedonia--2009--Both sexes
Developed regions,807,The former Yugoslav Republic of Macedonia,2010,Female,NA,50.73,NA,24.03,4.92,32.5,NA,16.47,3.44,NA,NA,Developed regions--807--The former Yugoslav Republic of Macedonia--2010--Female
Developed regions,807,The former Yugoslav Republic of Macedonia,2010,Male,NA,56.3,NA,42.16,18.17,NA,NA,6.03,6.62,NA,NA,Developed regions--807--The former Yugoslav Republic of Macedonia--2010--Male
Developed regions,807,The former Yugoslav Republic of Macedonia,2010,Both sexes,NA,53.53,NA,33.34,13.06,NA,NA,10.05,5.39,NA,NA,Developed regions--807--The former Yugoslav Republic of Macedonia--2010--Both sexes
Developed regions,807,The former Yugoslav Republic of Macedonia,2004,Both sexes,NA,24.44,NA,32.74,10.18,NA,NA,8.53,5.89,32.77,50.39,Developed regions--807--The former Yugoslav Republic of Macedonia--2004--Both sexes
Developed regions,807,The former Yugoslav Republic of Macedonia,2006,Female,NA,23,NA,29.25,5.36,19.2,NA,17.01,3.18,29.26,50.41,Developed regions--807--The former Yugoslav Republic of Macedonia--2006--Female
Developed regions,807,The former Yugoslav Republic of Macedonia,2006,Male,NA,34.2,NA,41.98,16.78,NA,NA,7.11,7.65,34.7,45.27,Developed regions--807--The former Yugoslav Republic of Macedonia--2006--Male
Developed regions,807,The former Yugoslav Republic of Macedonia,2006,Both sexes,NA,28.62,NA,35.78,12.41,NA,NA,10.9,5.94,32.62,47.24,Developed regions--807--The former Yugoslav Republic of Macedonia--2006--Both sexes
Developed regions,807,The former Yugoslav Republic of Macedonia,2012,Female,NA,54.14,NA,26.24,6.45,30.9,NA,13.89,3.17,24.48,57.94,Developed regions--807--The former Yugoslav Republic of Macedonia--2012--Female
Developed regions,807,The former Yugoslav Republic of Macedonia,2012,Male,NA,60.73,NA,40.46,18.2,NA,NA,4.98,5.84,33.4,49.46,Developed regions--807--The former Yugoslav Republic of Macedonia--2012--Male
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2003,Female,NA,61.96,NA,58.26,5.8,17.9,NA,0.42,1.64,10.24,89.04,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2003--Female
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2003,Male,NA,67.65,NA,64.04,12.66,NA,NA,0.19,4.17,34.37,63.61,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2003--Male
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2003,Both sexes,NA,64.82,NA,61.18,9.51,NA,NA,0.3,3.01,23.3,75.28,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2003--Both sexes
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2008,Female,NA,75.47,NA,58.17,6.33,19.5,NA,0.47,1.37,9.42,89.57,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2008--Female
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2008,Male,NA,81.43,NA,64.31,13.49,NA,NA,0.23,4.05,32.66,65.58,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2008--Male
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2008,Both sexes,NA,78.39,NA,61.24,10.19,NA,NA,0.34,2.81,21.93,76.66,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2008--Both sexes
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2005,Both sexes,NA,69.58,NA,62.22,9.72,NA,NA,0.33,2.94,22.16,76.2,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2005--Both sexes
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2007,Female,NA,71.5,NA,58.61,6.24,19.7,NA,0.46,1.54,9.43,89.48,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2007--Female
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2007,Male,NA,78.82,NA,64.16,13.51,NA,NA,0.24,4.02,32.93,64.84,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2007--Male
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2007,Both sexes,NA,75.09,NA,61.39,10.16,NA,NA,0.34,2.88,22.11,76.19,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2007--Both sexes
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2009,Female,NA,81.17,NA,57.12,6.72,19.5,NA,0.39,1.43,7.65,91.1,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2009--Female
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2009,Male,NA,84.47,NA,61.3,13.84,NA,NA,0.22,3.96,29.85,67.92,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2009--Male
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2009,Both sexes,NA,83.56,NA,59.22,10.51,NA,NA,0.3,2.78,19.48,78.75,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2009--Both sexes
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2010,Female,NA,83.91,NA,55.93,7.15,22.8,NA,0.41,1.46,7.4,91.28,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2010--Female
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2010,Male,NA,86.11,NA,60.94,14.4,NA,NA,0.25,3.68,29.3,68.24,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2010--Male
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2010,Both sexes,NA,85,NA,58.44,11.02,NA,NA,0.32,2.64,19.07,79,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2010--Both sexes
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2004,Female,NA,62.49,NA,59.11,5.73,17.9,NA,0.45,1.68,9.54,89.67,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2004--Female
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2004,Male,NA,68.86,NA,63.97,13.07,NA,NA,0.26,4.21,33.07,64.75,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2004--Male
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2004,Both sexes,NA,65.61,NA,61.56,9.69,NA,NA,0.35,3.05,22.24,76.22,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2004--Both sexes
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2006,Female,NA,64.63,NA,59.71,6.15,19.7,NA,0.44,1.52,9.43,89.67,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2006--Female
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2006,Male,NA,73.46,NA,64.88,13.25,NA,NA,0.24,4.12,32.78,64.97,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2006--Male
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2006,Both sexes,NA,68.82,NA,62.31,9.97,NA,NA,0.33,2.92,22,76.37,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2006--Both sexes
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2011,Female,NA,84.41,NA,55.66,7.44,22,NA,0.47,1.34,7.48,91.16,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2011--Female
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2011,Male,NA,86.38,NA,60.73,14.7,NA,NA,0.24,3.55,29.16,68.45,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2011--Male
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2011,Both sexes,NA,85.38,NA,58.21,11.31,NA,NA,0.35,2.52,19.04,79.05,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2011--Both sexes
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2002,Female,NA,53.83,NA,59.19,5.33,17.9,NA,0.51,1.61,10.81,88.33,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2002--Female
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2002,Male,NA,59.12,NA,65.53,11.99,NA,NA,0.2,4.28,34.99,62.79,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2002--Male
Developed regions,826,United Kingdom of Great Britain and Northern Ireland,2002,Both sexes,NA,56.48,NA,62.39,8.92,NA,NA,0.34,3.05,23.86,74.54,Developed regions--826--United Kingdom of Great Britain and Northern Ireland--2002--Both sexes
